PERSON_ID;FIRST_NAME;LAST_NAME;DISPLAY_FIRST_LAST;DISPLAY_LAST_COMMA_FIRST;DISPLAY_FI_LAST;PLAYER_SLUG;BIRTHDATE;SCHOOL;COUNTRY;LAST_AFFILIATION;HEIGHT;WEIGHT;SEASON_EXP;JERSEY;POSITION;ROSTERSTATUS;GAMES_PLAYED_CURRENT_SEASON_FLAG;TEAM_ID;TEAM_NAME;TEAM_ABBREVIATION;TEAM_CODE;TEAM_CITY;PLAYERCODE;FROM_YEAR;TO_YEAR;DLEAGUE_FLAG;NBA_FLAG;GAMES_PLAYED_FLAG;DRAFT_YEAR;DRAFT_ROUND;DRAFT_NUMBER;GREATEST_75_FLAG;clean_name;Salary
1642449;Tolu;Smith;Tolu Smith;Smith, Tolu;T. Smith;tolu-smith;2000-07-26T00:00:00;Mississippi State;USA;Mississippi State/USA;06. Nov;;0;35.0;Forward;Active;Y;1610612765;Pistons;DET;pistons;Detroit;tolu_smith;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;tolusmith;
1641890;Tyler;Smith;Tyler Smith;Smith, Tyler;T. Smith;tyler-smith;2004-11-02T00:00:00;NBA G League Ignite;USA;NBA G League Ignite/USA;06. Sep;224.0;0;21.0;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;tmp_tyler_smith;2023;2024;Y;Y;Y;2024;2;33;N;tylersmith;
1631095;Jabari;Smith Jr.;Jabari Smith Jr.;Smith Jr., Jabari;J. Smith Jr.;jabari-smith-jr;2003-05-13T00:00:00;Auburn;USA;Auburn/USA;06. Okt;220.0;2;10.0;Forward;Active;Y;1610612745;Rockets;HOU;rockets;Houston;jabari_smith;2022;2024;N;Y;Y;2022;1;3;N;jabarismithjr.;9326520.0
1641733;Nick;Smith Jr.;Nick Smith Jr.;Smith Jr., Nick;N. Smith Jr.;nick-smith-jr;2004-04-18T00:00:00;Arkansas;USA;Arkansas/USA;06. Feb;185.0;1;8.0;Guard;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;nick_smith_jr;2023;2024;Y;Y;Y;2023;1;27;N;nicksmithjr.;2463960.0
1631110;Jeremy;Sochan;Jeremy Sochan;Sochan, Jeremy;J. Sochan;jeremy-sochan;2003-05-20T00:00:00;Baylor;Poland;Baylor/Poland;06. Aug;230.0;2;10.0;Forward;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;jeremy_sochan;2022;2024;N;Y;Y;2022;1;9;N;jeremysochan;5316960.0
1642285;Cam;Spencer;Cam Spencer;Spencer, Cam;C. Spencer;cam-spencer;2000-04-06T00:00:00;Connecticut;USA;Connecticut/USA;06. Apr;205.0;0;24.0;Guard;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;cam_spencer;2024;2024;Y;Y;Y;2024;2;53;N;camspencer;
1630311;Pat;Spencer;Pat Spencer;Spencer, Pat;P. Spencer;pat-spencer;1996-07-04T00:00:00;Northwestern;USA;Northwestern/USA;06. Mrz;205.0;1;61.0;Guard;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;pat_spencer;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;patspencer;
1630531;Jaden;Springer;Jaden Springer;Springer, Jaden;J. Springer;jaden-springer;2002-09-25T00:00:00;Tennessee;USA;Tennessee/USA;06. Apr;202.0;3;11.0;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;jaden_springer;2021;2024;Y;Y;Y;2021;1;28;N;jadenspringer;2226240.0
1641815;Isaiah;Stevens;Isaiah Stevens;Stevens, Isaiah;I. Stevens;isaiah-stevens;2000-11-01T00:00:00;Colorado State;USA;Colorado State/USA;6-0;185.0;0;;Guard;Active;Y;1610612748;Heat;MIA;heat;Miami;isaiah_stevens;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;isaiahstevens;
1630205;Lamar;Stevens;Lamar Stevens;Stevens, Lamar;L. Stevens;lamar-stevens;1997-07-09T00:00:00;Penn State;USA;Penn State/USA;06. Jul;230.0;4;8.0;Forward;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;lamar_stevens;2020;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;lamarstevens;1930681.0
1630191;Isaiah;Stewart;Isaiah Stewart;Stewart, Isaiah;I. Stewart;isaiah-stewart;2001-05-22T00:00:00;Washington;USA;Washington/USA;06. Aug;250.0;4;28.0;Forward-Center;Active;Y;1610612765;Pistons;DET;pistons;Detroit;isaiah_stewart;2020;2024;N;Y;Y;2020;1;16;N;isaiahstewart;5266713.0
1631124;Julian;Strawther;Julian Strawther;Strawther, Julian;J. Strawther;julian-strawther;2002-04-18T00:00:00;Gonzaga;USA;Gonzaga/USA;06. Jun;205.0;1;3.0;Guard;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;julian_strawther;2023;2024;Y;Y;Y;2023;1;29;N;julianstrawther;2431080.0
1629622;Max;Strus;Max Strus;Strus, Max;M. Strus;max-strus;1996-03-28T00:00:00;DePaul;USA;DePaul/USA;06. Mai;215.0;5;1.0;Guard-Forward;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;max_strus;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;maxstrus;14487684.0
1630591;Jalen;Suggs;Jalen Suggs;Suggs, Jalen;J. Suggs;jalen-suggs;2001-06-03T00:00:00;Gonzaga;USA;Gonzaga/USA;06. Mai;205.0;3;4.0;Guard;Active;Y;1610612753;Magic;ORL;magic;Orlando;jalen_suggs;2021;2024;N;Y;Y;2021;1;5;N;jalensuggs;7252080.0
1631306;Cole;Swider;Cole Swider;Swider, Cole;C. Swider;cole-swider;1999-05-08T00:00:00;Syracuse;USA;Syracuse/USA;06. Aug;220.0;2;;Forward;Inactive;Y;0;;;;;cole_swider;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;coleswider;
1630256;Jae'Sean;Tate;Jae'Sean Tate;Tate, Jae'Sean;J. Tate;jaesean-tate;1995-10-28T00:00:00;Ohio State;USA;Ohio State/USA;06. Apr;230.0;4;8.0;Forward;Active;Y;1610612745;Rockets;HOU;rockets;Houston;jaesean_tate;2020;2024;N;Y;Y;Undrafted;Undrafted;Undrafted;N;jae'seantate;6500000.0
1628369;Jayson;Tatum;Jayson Tatum;Tatum, Jayson;J. Tatum;jayson-tatum;1998-03-03T00:00:00;Duke;USA;Duke/USA;06. Aug;210.0;7;0.0;Forward-Guard;Active;Y;1610612738;Celtics;BOS;celtics;Boston;jayson_tatum;2017;2024;N;Y;Y;2017;1;3;N;jaysontatum;32600060.0
1630678;Terry;Taylor;Terry Taylor;Taylor, Terry;T. Taylor;terry-taylor;1999-09-23T00:00:00;Austin Peay;USA;Austin Peay/USA;06. Apr;230.0;3;;Forward;Inactive;Y;0;;;;;terry_taylor;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;terrytaylor;2019706.0
202066;Garrett;Temple;Garrett Temple;Temple, Garrett;G. Temple;garrett-temple;1986-05-08T00:00:00;Louisiana State;USA;Louisiana State/USA;06. Mai;195.0;14;17.0;Guard-Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;garrett_temple;2009;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;garretttemple;5401000.0
1631207;Dalen;Terry;Dalen Terry;Terry, Dalen;D. Terry;dalen-terry;2002-07-12T00:00:00;Arizona;USA;Arizona/USA;06. Jul;195.0;2;25.0;Forward;Active;Y;1610612741;Bulls;CHI;bulls;Chicago;dalen_terry;2022;2024;Y;Y;Y;2022;1;18;N;dalenterry;3350760.0
1628464;Daniel;Theis;Daniel Theis;Theis, Daniel;D. Theis;daniel-theis;1992-04-04T00:00:00;Brose Bamberg;Germany;Brose Bamberg/Germany;06. Aug;245.0;7;;Forward-Center;Inactive;Y;0;;;;;daniel_theis;2017;2024;N;Y;Y;Undrafted;Undrafted;Undrafted;N;danieltheis;1741126.0
1630560;Cam;Thomas;Cam Thomas;Thomas, Cam;C. Thomas;cam-thomas;2001-10-13T00:00:00;Louisiana State;Japan;Louisiana State/Japan;06. Mrz;210.0;3;24.0;Guard;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;cam_thomas;2021;2024;Y;Y;Y;2021;1;27;N;camthomas;2240160.0
1641708;Amen;Thompson;Amen Thompson;Thompson, Amen;A. Thompson;amen-thompson;2003-01-30T00:00:00;Overtime Elite;USA;Overtime Elite/USA;06. Jul;200.0;1;1.0;Guard-Forward;Active;Y;1610612745;Rockets;HOU;rockets;Houston;amen_thompson;2023;2024;Y;Y;Y;2023;1;4;N;amenthompson;8809320.0
1641709;Ausar;Thompson;Ausar Thompson;Thompson, Ausar;A. Thompson;ausar-thompson;2003-01-30T00:00:00;Overtime Elite;USA;Overtime Elite/USA;06. Jun;205.0;1;9.0;Guard-Forward;Active;Y;1610612765;Pistons;DET;pistons;Detroit;ausar_thompson;2023;2024;N;Y;Y;2023;1;5;N;ausarthompson;7977480.0
1630679;Ethan;Thompson;Ethan Thompson;Thompson, Ethan;E. Thompson;ethan-thompson;1999-05-04T00:00:00;Oregon State;Puerto Rico;Oregon State/Puerto Rico;06. Mai;195.0;0;55.0;Guard;Active;Y;1610612753;Magic;ORL;magic;Orlando;ethan_thompson;2024;2024;Y;N;Y;Undrafted;Undrafted;Undrafted;N;ethanthompson;
202691;Klay;Thompson;Klay Thompson;Thompson, Klay;K. Thompson;klay-thompson;1990-02-08T00:00:00;Washington State;USA;Washington State/USA;06. Mai;220.0;11;31.0;Guard;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;klay_thompson;2011;2024;N;Y;Y;2011;1;11;N;klaythompson;43219440.0
202684;Tristan;Thompson;Tristan Thompson;Thompson, Tristan;T. Thompson;tristan-thompson;1991-03-13T00:00:00;Texas-Austin;Canada;Texas-Austin/Canada;06. Sep;254.0;13;13.0;Center-Forward;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;tristan_thompson;2011;2024;N;Y;Y;2011;1;4;N;tristanthompson;2019796.0
1630550;JT;Thor;JT Thor;Thor, JT;J. Thor;jt-thor;2002-08-26T00:00:00;Auburn;USA;Auburn/USA;06. Sep;203.0;3;21.0;Forward;Active;Y;1610612764;Wizards;WAS;wizards;Washington;jt_thor;2021;2024;Y;Y;Y;2021;2;37;N;jtthor;1836096.0
1629680;Matisse;Thybulle;Matisse Thybulle;Thybulle, Matisse;M. Thybulle;matisse-thybulle;1997-03-04T00:00:00;Washington;USA;Washington/USA;06. Mai;201.0;5;4.0;Guard-Forward;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;matisse_thybulle;2019;2024;N;Y;Y;2019;1;20;N;matissethybulle;10500000.0
1630214;Xavier;Tillman;Xavier Tillman;Tillman, Xavier;X. Tillman;xavier-tillman;1999-01-12T00:00:00;Michigan State;USA;Michigan State/USA;06. Jul;245.0;4;26.0;Forward;Active;Y;1610612738;Celtics;BOS;celtics;Boston;xavier_tillman;2020;2024;Y;Y;Y;2020;2;35;N;xaviertillman;1930681.0
1631166;Drew;Timme;Drew Timme;Timme, Drew;D. Timme;drew-timme;2000-09-09T00:00:00;Gonzaga;USA;Gonzaga/USA;06. Okt;235.0;0;26.0;Forward;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;drew_timme;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;drewtimme;
1641772;Nae'Qwan;Tomlin;Nae'Qwan Tomlin;Tomlin, Nae'Qwan;N. Tomlin;naeqwan-tomlin;2000-12-19T00:00:00;Memphis;USA;Memphis/USA;06. Okt;210.0;0;30.0;Forward;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;naeqwan_tomlin;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;nae'qwantomlin;
1642260;Nikola;Topić;Nikola Topić;Topić, Nikola;N. Topić;nikola-topić;2005-08-10T00:00:00;Crvena zvezda;Serbia;Crvena zvezda/Serbia;06. Jun;200.0;0;44.0;Guard;Active;N;1610612760;Thunder;OKC;thunder;Oklahoma City;nikola_topic;2024;2024;N;N;N;2024;1;12;N;nikolatopić;
1631210;Jacob;Toppin;Jacob Toppin;Toppin, Jacob;J. Toppin;jacob-toppin;2000-05-08T00:00:00;Kentucky;USA;Kentucky/USA;06. Aug;200.0;1;0.0;Forward;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;jacob_toppin;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;jacobtoppin;
1630167;Obi;Toppin;Obi Toppin;Toppin, Obi;O. Toppin;obi-toppin;1998-03-04T00:00:00;Dayton;USA;Dayton/USA;06. Sep;220.0;4;1.0;Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;obi_toppin;2020;2024;N;Y;Y;2020;1;8;N;obitoppin;6803012.0
1626157;Karl-Anthony;Towns;Karl-Anthony Towns;Towns, Karl-Anthony;K. Towns;karl-anthony-towns;1995-11-15T00:00:00;Kentucky;USA;Kentucky/USA;7-0;248.0;9;32.0;Center-Forward;Active;Y;1610612752;Knicks;NYK;knicks;New York;karl-anthony_towns;2015;2024;N;Y;Y;2015;1;1;N;karl-anthonytowns;36016200.0
1642422;Armel;Traoré;Armel Traoré;Traoré, Armel;A. Traoré;armel-traoré;2003-01-23T00:00:00;ADA Blois;France;ADA Blois/France;06. Sep;245.0;0;;Forward;Inactive;Y;0;;;;;tmp_armel_traore;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;armeltraoré;
1631247;Luke;Travers;Luke Travers;Travers, Luke;L. Travers;luke-travers;2001-09-03T00:00:00;Rockingham Flames (Aus.);Australia;Perth/Australia;06. Jul;207.0;0;33.0;Forward;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;luke_travers;2024;2024;Y;Y;Y;2022;2;56;N;luketravers;
1629018;Gary;Trent Jr.;Gary Trent Jr.;Trent Jr., Gary;G. Trent Jr.;gary-trent-jr;1999-01-18T00:00:00;Duke;USA;Duke/USA;06. Mai;204.0;6;5.0;Guard;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;gary_trent_jr;2018;2024;Y;Y;Y;2018;2;37;N;garytrentjr.;18560000.0
1631131;Oscar;Tshiebwe;Oscar Tshiebwe;Tshiebwe, Oscar;O. Tshiebwe;oscar-tshiebwe;1999-11-27T00:00:00;Kentucky;DRC;Kentucky/DRC;06. Aug;255.0;1;34.0;Forward-Center;Active;Y;1610612762;Jazz;UTA;jazz;Utah;oscar_tshiebwe;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;oscartshiebwe;
200782;P.J.;Tucker;P.J. Tucker;Tucker, P.J.;P. Tucker;pj-tucker;1985-05-05T00:00:00;Texas;USA;Texas/USA;06. Mai;245.0;13;;Forward;Active;Y;1610612752;Knicks;NYK;knicks;New York;pj_tucker;2006;2024;Y;Y;Y;2006;2;35;N;p.j.tucker;11014500.0
1626167;Myles;Turner;Myles Turner;Turner, Myles;M. Turner;myles-turner;1996-03-24T00:00:00;Texas;USA;Texas/USA;06. Nov;250.0;9;33.0;Center-Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;myles_turner;2015;2024;N;Y;Y;2015;1;11;N;mylesturner;20975000.0
1641816;Hunter;Tyson;Hunter Tyson;Tyson, Hunter;H. Tyson;hunter-tyson;2000-06-13T00:00:00;Clemson;USA;Clemson/USA;06. Aug;215.0;1;5.0;Forward;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;hunter_tyson;2023;2024;Y;Y;Y;2023;2;37;N;huntertyson;1119563.0
1642281;Jaylon;Tyson;Jaylon Tyson;Tyson, Jaylon;J. Tyson;jaylon-tyson;2002-12-02T00:00:00;California;USA;California/USA;06. Jun;215.0;0;24.0;Guard-Forward;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;jaylon_tyson;2024;2024;Y;Y;Y;2024;1;20;N;jaylontyson;
1630649;Stanley;Umude;Stanley Umude;Umude, Stanley;S. Umude;stanley-umude;1999-04-12T00:00:00;Arkansas;USA;Arkansas/USA;06. Jun;210.0;2;17.0;Guard;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;stanley_umude;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;stanleyumude;538460.0
202685;Jonas;Valančiūnas;Jonas Valančiūnas;Valančiūnas, Jonas;J. Valančiūnas;jonas-valančiūnas;1992-05-06T00:00:00;Lietuvos rytas Vilnius;Lithuania;Lietuvos rytas Vilnius/Lithuania;06. Nov;265.0;12;17.0;Center;Active;Y;1610612758;Kings;SAC;kings;Sacramento;jonas_valanciunas;2012;2024;N;Y;Y;2011;1;5;N;jonasvalančiūnas;
1627832;Fred;VanVleet;Fred VanVleet;VanVleet, Fred;F. VanVleet;fred-vanvleet;1994-02-25T00:00:00;Wichita State;USA;Wichita State/USA;6-0;197.0;8;5.0;Guard;Active;Y;1610612745;Rockets;HOU;rockets;Houston;fred_vanvleet;2016;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;fredvanvleet;40806300.0
1629020;Jarred;Vanderbilt;Jarred Vanderbilt;Vanderbilt, Jarred;J. Vanderbilt;jarred-vanderbilt;1999-04-03T00:00:00;Kentucky;USA;Kentucky/USA;06. Aug;214.0;6;2.0;Forward;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;jarred_vanderbilt;2018;2024;Y;Y;Y;2018;2;41;N;jarredvanderbilt;4698000.0
1630170;Devin;Vassell;Devin Vassell;Vassell, Devin;D. Vassell;devin-vassell;2000-08-23T00:00:00;Florida State;USA;Florida State/USA;06. Mai;200.0;4;24.0;Guard-Forward;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;devin_vassell;2020;2024;N;Y;Y;2020;1;11;N;devinvassell;5887899.0
1629216;Gabe;Vincent;Gabe Vincent;Vincent, Gabe;G. Vincent;gabe-vincent;1996-06-14T00:00:00;California-Santa Barbara;USA;California-Santa Barbara/USA;06. Feb;200.0;5;7.0;Guard;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;gabe_vincent;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;gabevincent;10500000.0
1641774;Tristan;Vukcevic;Tristan Vukcevic;Vukcevic, Tristan;T. Vukcevic;tristan-vukcevic;2003-03-11T00:00:00;Real Madrid;Italy;Real Madrid/Italy;7-0;220.0;1;0.0;Forward;Active;Y;1610612764;Wizards;WAS;wizards;Washington;tristan_vukcevic;2023;2024;Y;Y;Y;2023;2;42;N;tristanvukcevic;
202696;Nikola;Vučević;Nikola Vučević;Vučević, Nikola;N. Vučević;nikola-vučević;1990-10-24T00:00:00;Southern California;Montenegro;Southern California/Montenegro;06. Okt;260.0;13;9.0;Center;Active;Y;1610612741;Bulls;CHI;bulls;Chicago;nikola_vucevic;2011;2024;N;Y;Y;2011;1;16;N;nikolavučević;20000000.0
1629731;Dean;Wade;Dean Wade;Wade, Dean;D. Wade;dean-wade;1996-11-20T00:00:00;Kansas State;USA;Kansas State/USA;06. Sep;228.0;5;32.0;Forward-Center;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;dean_wade;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;deanwade;5709877.0
1630532;Franz;Wagner;Franz Wagner;Wagner, Franz;F. Wagner;franz-wagner;2001-08-27T00:00:00;Michigan;Germany;Michigan/Germany;06. Okt;220.0;3;22.0;Forward;Active;Y;1610612753;Magic;ORL;magic;Orlando;franz_wagner;2021;2024;N;Y;Y;2021;1;8;N;franzwagner;5508720.0
1629021;Moritz;Wagner;Moritz Wagner;Wagner, Moritz;M. Wagner;moritz-wagner;1997-04-26T00:00:00;Michigan;Germany;Michigan/Germany;06. Nov;245.0;6;21.0;Forward-Center;Active;Y;1610612753;Magic;ORL;magic;Orlando;moritz_wagner;2018;2024;Y;Y;Y;2018;1;25;N;moritzwagner;8000000.0
1631133;Jabari;Walker;Jabari Walker;Walker, Jabari;J. Walker;jabari-walker;2002-07-30T00:00:00;Colorado;USA;Colorado/USA;06. Jul;237.0;2;34.0;Forward;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;jabari_walker;2022;2024;Y;Y;Y;2022;2;57;N;jabariwalker;1719864.0
1641716;Jarace;Walker;Jarace Walker;Walker, Jarace;J. Walker;jarace-walker;2003-09-04T00:00:00;Houston;USA;Houston/USA;06. Jul;235.0;1;5.0;Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;jarace_walker;2023;2024;Y;Y;Y;2023;1;8;N;jaracewalker;6059520.0
1629022;Lonnie;Walker IV;Lonnie Walker IV;Walker IV, Lonnie;L. Walker IV;lonnie-walker-iv;1998-12-14T00:00:00;Miami;USA;Miami/USA;06. Apr;204.0;6;16.0;Guard-Forward;Active;Y;1610612755;76ers;PHI;sixers;Philadelphia;lonnie_walker;2018;2024;Y;Y;Y;2018;1;18;N;lonniewalkeriv;2019706.0
1641717;Cason;Wallace;Cason Wallace;Wallace, Cason;C. Wallace;cason-wallace;2003-11-07T00:00:00;Kentucky;USA;Kentucky/USA;06. Mrz;195.0;1;22.0;Guard;Active;Y;1610612760;Thunder;OKC;thunder;Oklahoma City;cason_wallace;2023;2024;N;Y;Y;2023;1;10;N;casonwallace;5291000.0
1630811;Keaton;Wallace;Keaton Wallace;Wallace, Keaton;K. Wallace;keaton-wallace;1999-02-26T00:00:00;Texas-San Antonio;USA;Texas-San Antonio/USA;06. Mrz;185.0;0;2.0;Guard;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;keaton_wallace;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;keatonwallace;
1641775;Jordan;Walsh;Jordan Walsh;Walsh, Jordan;J. Walsh;jordan-walsh;2004-03-03T00:00:00;Arkansas;USA;Arkansas/USA;06. Jun;205.0;1;27.0;Guard;Active;Y;1610612738;Celtics;BOS;celtics;Boston;jordan_walsh;2023;2024;Y;Y;Y;2023;2;38;N;jordanwalsh;1119563.0
1642266;Ja'Kobe;Walter;Ja'Kobe Walter;Walter, Ja'Kobe;J. Walter;jakobe-walter;2004-09-04T00:00:00;Baylor;USA;Baylor/USA;06. Mai;180.0;0;14.0;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;jakobe_walter;2024;2024;Y;Y;Y;2024;1;19;N;ja'kobewalter;
1642276;Kel'el;Ware;Kel'el Ware;Ware, Kel'el;K. Ware;kelel-ware;2004-04-20T00:00:00;Indiana;USA;Indiana/USA;7-0;230.0;0;7.0;Center;Active;Y;1610612748;Heat;MIA;heat;Miami;kelel_ware;2024;2024;Y;Y;Y;2024;1;15;N;kel'elware;
1629023;P.J.;Washington;P.J. Washington;Washington, P.J.;P. Washington;pj-washington;1998-08-23T00:00:00;Kentucky;USA;Kentucky/USA;06. Jun;230.0;5;25.0;Forward;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;pj_washington;2019;2024;N;Y;Y;2019;1;12;N;p.j.washington;16847826.0
1631102;TyTy;Washington Jr.;TyTy Washington Jr.;Washington Jr., TyTy;T. Washington Jr.;tyty-washington-jr;2001-11-15T00:00:00;Kentucky;USA;Kentucky/USA;06. Mrz;195.0;2;14.0;Guard;Active;Y;1610612756;Suns;PHX;suns;Phoenix;tyty_washington;2022;2024;Y;Y;Y;2022;1;29;N;tytywashingtonjr.;
1630322;Lindy;Waters III;Lindy Waters III;Waters III, Lindy;L. Waters III;lindy-waters-iii;1997-07-28T00:00:00;Oklahoma State;USA;Oklahoma State/USA;06. Jun;210.0;3;43.0;Forward;Active;Y;1610612765;Pistons;DET;pistons;Detroit;lindy_waters_iii;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;lindywatersiii;766095.0
1630570;Trendon;Watford;Trendon Watford;Watford, Trendon;T. Watford;trendon-watford;2000-11-09T00:00:00;Louisiana State;USA;Louisiana State/USA;06. Aug;237.0;3;9.0;Guard-Forward;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;trendon_watford;2021;2024;N;Y;Y;Undrafted;Undrafted;Undrafted;N;trendonwatford;2019706.0
1641817;Anton;Watson;Anton Watson;Watson, Anton;A. Watson;anton-watson;2000-10-06T00:00:00;Gonzaga;USA;Gonzaga/USA;06. Aug;225.0;0;28.0;Forward;Active;Y;1610612752;Knicks;NYK;knicks;New York;anton_watson;2024;2024;Y;Y;Y;2024;2;54;N;antonwatson;
1631212;Peyton;Watson;Peyton Watson;Watson, Peyton;P. Watson;peyton-watson;2002-09-11T00:00:00;UCLA;USA;UCLA/USA;06. Jul;200.0;2;8.0;Guard;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;peyton_watson;2022;2024;Y;Y;Y;2022;1;30;N;peytonwatson;2303520.0
1642377;Jaylen;Wells;Jaylen Wells;Wells, Jaylen;J. Wells;jaylen-wells;2003-08-26T00:00:00;Washington State;USA;Washington State/USA;06. Aug;;0;0.0;Forward;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;jaylen_wells;2024;2024;N;Y;Y;2024;2;39;N;jaylenwells;
1641705;Victor;Wembanyama;Victor Wembanyama;Wembanyama, Victor;V. Wembanyama;victor-wembanyama;2004-01-04T00:00:00;Metropolitans 92;France;Metropolitans 92/France;07. Mrz;235.0;1;1.0;Forward-Center;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;victor_wembanyama;2023;2024;N;Y;Y;2023;1;1;N;victorwembanyama;12160680.0
1631104;Blake;Wesley;Blake Wesley;Wesley, Blake;B. Wesley;blake-wesley;2003-03-16T00:00:00;Notre Dame;USA;Notre Dame/USA;06. Mrz;185.0;2;14.0;Guard;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;blake_wesley;2022;2024;Y;Y;Y;2022;1;25;N;blakewesley;2504640.0
201566;Russell;Westbrook;Russell Westbrook;Westbrook, Russell;R. Westbrook;russell-westbrook;1988-11-12T00:00:00;UCLA;USA;UCLA/USA;06. Apr;200.0;16;4.0;Guard;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;russell_westbrook;2008;2024;N;Y;Y;2008;1;4;Y;russellwestbrook;3835738.0
1630762;Phillip;Wheeler;Phillip Wheeler;Wheeler, Phillip;P. Wheeler;phillip-wheeler;2002-04-23T00:00:00;                                   ;USA;USA/USA;06. Aug;185.0;0;;Forward;Inactive;Y;0;;;;;phillip_wheeler;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;phillipwheeler;
1629632;Coby;White;Coby White;White, Coby;C. White;coby-white;2000-02-16T00:00:00;North Carolina;USA;North Carolina/USA;06. Mai;195.0;5;0.0;Guard;Active;Y;1610612741;Bulls;CHI;bulls;Chicago;coby_white;2019;2024;N;Y;Y;2019;1;7;N;cobywhite;11111111.0
1628401;Derrick;White;Derrick White;White, Derrick;D. White;derrick-white;1994-07-02T00:00:00;Colorado;USA;Colorado/USA;06. Apr;190.0;7;9.0;Guard;Active;Y;1610612738;Celtics;BOS;celtics;Boston;derrick_white;2017;2024;Y;Y;Y;2017;1;29;N;derrickwhite;18357143.0
1641727;Dariq;Whitehead;Dariq Whitehead;Whitehead, Dariq;D. Whitehead;dariq-whitehead;2004-08-01T00:00:00;Duke;USA;Duke/USA;06. Jun;220.0;1;0.0;Guard-Forward;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;dariq_whitehead;2023;2024;Y;Y;Y;2023;1;22;N;dariqwhitehead;2966040.0
1641715;Cam;Whitmore;Cam Whitmore;Whitmore, Cam;C. Whitmore;cam-whitmore;2004-07-08T00:00:00;Villanova;USA;Villanova/USA;06. Jul;230.0;1;7.0;Forward;Active;Y;1610612745;Rockets;HOU;rockets;Houston;cam_whitmore;2023;2024;Y;Y;Y;2023;1;20;N;camwhitmore;3218160.0
